title,review_score,title_num_words,contains_subheading
Vikings: The North Atlantic Saga,4.615384615384615,5,1
Villa and Zapata: A History of the Mexican Revolution,4.25,9,1
Villa des Roses (20th Century Classics),5.0,6,0
Village Diary (The Fairacre Series #2),3.6153846153846154,6,0
Village Dilemma,4.333333333333333,2,0
Village Matters,4.333333333333333,2,0
Village school (Modern reading series),4.0,5,0
Villages,5.0,1,0
Villain's Guide to Better Living,4.25,5,0
Villette,4.21830985915493,1,0
Villisca,3.923076923076923,1,0
Vimy Ridge 1917: Byng's Canadians Triumph at Arras (Campaign),4.8,9,1
Vin Diesel : Fueled for Success,4.333333333333333,6,1
Vincent Van Gogh.,4.7,3,0
Vincent Van Gogh: The Complete Paintings,3.7142857142857144,6,1
Vincent Van Gogh: The Painter and the Portraits,5.0,8,1
Vincent Van Mouse,5.0,3,0
Vincent's Word Studies in the New Testament (4 Volume Set),5.0,10,0
Vindication,4.0,1,0
Vindictive Wo-Men: Keep Your Enemies Close,3.7142857142857144,6,1
Vine's Learn New Testament Greek An Easy Teach Yourself Course In Greek,2.75,12,0
Vineyard Shadows: A Martha's Vineyard Mystery,3.4285714285714284,6,1
Vino Para Dummies,4.0,3,0
Vintage Cisneros,3.6666666666666665,2,0
Vintage Hughes,4.5,2,0
"Vintage Jewelry: A Price and Identification Guide, 1920-1940s",4.166666666666667,8,1
Vintage Mencken,4.416666666666667,2,0
Vintage Modern Classics,5.0,3,0
Vintner's Art: How Great Wines Are Made,4.714285714285714,7,1
Vinyl Leaves: Walt Disney World And America (Institutional Structures of Feeling),3.6666666666666665,11,1
Violation,4.217391304347826,1,0
Violence and the Sacred,4.625,4,0
Violence of Action (Rogue Warrior),3.048780487804878,5,0
Violence: Our Deadly Epidemic and Its Causes,5.0,7,1
Violent Delights,3.0,2,0
"Violet Flame To Heal Body, Mind And Soul (Pocket Guide to Practical Spirituality)",4.714285714285714,13,0
Violet Keystone (Turtleback School & Library Binding Edition) (Seventh Tower (Pb)),4.821428571428571,11,0
Violet the Pilot In Canada,3.0,5,0
Violets Are Blue,3.0050632911392405,3,0
Violets Are Blue (Read by Daniel Whitner & Kevin O'Rourke),3.00507614213198,10,0
Violin A Novel,2.4618320610687023,3,0
Viper Rum,4.5,2,0
Vipers in the Storm: Diary of a Gulf War Fighter Pilot,4.535714285714286,11,1
Virgin Blue,3.556756756756757,2,0
Virgin Fiction,3.25,2,0
Virgin Heat,3.6,2,0
Virgin Time: In Search of the Contemplative Life,3.727272727272727,8,1
Virgin: Prelude to the Throne,4.071428571428571,5,1
Virginia Woolf,4.0,2,0
"Virginia Woolf, a Writer's Life (Oxford Paperbacks)",4.0,7,0
"Virginia ghosts,",4.333333333333333,2,0
Virginia's Past Today,5.0,3,0
Virginia's Western War: 1775-1786,3.4285714285714284,4,1
Virginians at home: Family life in the eighteenth century,4.0,9,1
Virginie: Her Two Lives,3.0,4,1
Virtual Art: From Illusion to Immersion (Leonardo Book Series),5.0,9,1
Virtual Light,3.77027027027027,2,0
"Virtual Private Networks, 2nd Edition (O'Reilly Nutshell)",1.6842105263157894,7,0
Virtual Unreality,3.6666666666666665,2,0
Virtualization: From the Desktop to the Enterprise (Books for Professionals by Professionals),4.5625,12,1
"Virus Hunting: Aids, Cancer, And The Human Retrovirus: A Story Of Scientific Discovery",3.8,13,1
Virus Proof : The Ultimate Guide to Protecting Your PC,3.2857142857142856,10,1
"VisiBone Browser Book for Web Designers: A Complete Client-Side Technology Memory Jogger for Colors, Fonts, HTML, CSS (Style Sheets), and JavaScript",4.666666666666667,21,1
Visible Saints: The History of a Puritan Idea,4.6,8,1
Vision Quest,4.5,2,0
Vision with a Capital V: Create the Business of Your Dreams,5.0,11,1
Visions,4.769230769230769,1,0
Visions in Death (In Death #19),4.375,6,0
Visions in Death (In Death),4.325581395348837,5,0
Visions of Jazz: The First Century,4.764705882352941,6,1
Visions of Sugar Plums,3.081818181818182,4,0
Visions of You,4.0,3,0
Visiting Mr. Green - Acting Edition,3.0,6,0
Visitor (Gollancz Sf S.),3.9565217391304346,4,0
"Visitors, Vanishings and Va-va-va Voom",5.0,5,0
"Visits from the Afterlife: The Truth about Hauntings, Spirits, and Reunions with Lost Loved Ones",4.222222222222222,15,1
Visual Anthropology: Photography as a Research Method,5.0,7,1
Visual Basic 2005 For Dummies,3.75,5,0
Visual Basic 6,4.416666666666667,3,0
Visual Basic Design Patterns,2.0,4,0
Visual Basic(R) .NET Power Coding,4.8,5,0
Visual C++ 6 Database Programming Tutorial,2.5454545454545454,6,0
Visual C++(r).NET: The Complete Reference,3.473684210526316,5,1
"Visual Chronicles: The No-Fear Guide to Creating Art Journals, Creative Manifestos and Altered Books",4.115942028985507,14,1
Visual Communication: Images with Messages (with InfoTrac),3.1666666666666665,7,1
Visual Developer Creating Visual Basic 5 Add-Ins: Extending the Power of Visual Basic 5,4.666666666666667,14,1
"Visual Faith: Art, Theology, and Worship in Dialogue (Engaging Culture)",5.0,10,1
Visual FoxPro 6 Enterprise Edition,3.125,5,0
Visual Studio 6 for Dummies,1.25,5,0
VisualBasic .NET For Dummies,3.4545454545454546,4,0
Visualizing Quaternions,4.5,2,0
Visualizing Quaternions (The Morgan Kaufmann Series in Interactive 3D Technology),4.5,10,0
"Vital Connections: Self, Society, God : Perspectives on Swadhyaya",4.888888888888889,9,1
"Vital Health Facts and Composition of Foods: An Essential Guide to Vitamin and Mineral Needs, Weight Control and More",4.5,19,1
Vital Ties,5.0,2,0
Vitamins for the Soul,4.111111111111111,4,0
Vitrales,3.0,1,0
Vittorio the Vampire: New Tales of the Vampires,3.5265151515151514,8,1
Viva Chicano,2.0,2,0
Viva Chicano (Laurel-Leaf Library),2.0,4,0
Viva Kennedy: Mexican Americans In Search of Camelot (Texas A&M; Southwestern Studies),5.0,12,1
Viva Poncho: Twenty Ponchos and Capelets to Knit,4.045454545454546,8,1
Vivation - The Skill of Happiness,3.6666666666666665,6,0
Vivien Leigh,3.5,2,0
"Vladimir Nabokov : Novels and Memoirs 1941-1951 : The Real Life of Sebastian Knight, Bend Sinister, Speak, Memory (Library of America)",5.0,21,1
"Vlasov and the Russian Liberation Movement: Soviet Reality and Emigr&#233; Theories (Cambridge Russian, Soviet and Post-Soviet Studies)",5.0,17,1
VoIP Telephony with Asterisk,3.5,4,0
VoIP Telephony with Asterisk Book & Installation CD,5.0,8,0
Vocabulary Spelling Poetry I: Teacher Key (Teacher Key),4.0,8,1
Vogue Knitting Quick Reference: The Ultimate Portable Knitting Compendium,4.45,9,1
Vogue Knitting on the Go: Socks Two,3.8333333333333335,7,1
Voice Out of Darkness,5.0,4,0
Voice in the Night,5.0,4,0
Voices Behind the Veil: The World of Islam Through the Eyes of Women,2.357142857142857,13,1
Voices From Catholic Worker,5.0,4,0
Voices From the Earth: Practical Shamanism,5.0,6,1
Voices from Vietnam,4.0,3,0
Voices from the Farm: Adventures in Community Living,4.818181818181818,8,1
Voices in Summer,3.8461538461538463,3,0
Voices in Time,4.0,3,0
Voices in the Garden,4.0,4,0
"Voices of Courage: the Battle for Khe Sanh, Vietnam With CD (Audio)",4.833333333333333,12,1
Voices of D-Day: The Story of the Allied Invasion Told by Those Who Were There (Eisenhower Center Studies on War and Peace),4.5,22,1
Voices of Hope,3.6176470588235294,3,0
Voices of Our Ancestors: Cherokee Teachings from the Wisdom Fire,3.7419354838709675,10,1
Voices of Revolution: The Dissident Press in America,5.0,8,1
"Voices of Women Historians: The Personal, the Political, the Professional",1.0,10,1
Voices of a People's History of the United States,4.904761904761905,9,0
Voices of the Winds: Native American Legends,4.444444444444445,7,1
Voices: And Stories,4.6,3,1
"Vol. 56, Thelonious Monk (Book & CD Set)",4.5,8,0
"Vol. 65, Four & More: Play Along With B3 Organ (Book & CD Set)",5.0,14,1
Volar Sobre El Pantano,4.833333333333333,4,0
Volcano Lover,3.4375,2,0
Volcano in My Tummy: Helping Children to Handle Anger,4.473684210526316,9,1
Volcano: A Memoir of Hawai'i,3.5,5,1
Volcanoes in America's National Parks (Odyssey Guides),4.333333333333333,7,0
Volleyball,4.0,1,0
Volleyball Skills & Drills,3.75,4,0
Voltaire In Love,3.75,3,0
Voltaire's Philosophical dictionary,1.5,3,0
"Voluntary Simplicity: Toward a Way of Life That Is Outwardly Simple, Inwardly Rich (Revised edition)",3.5,15,1
"Von Dutch: The Art, The Myth, The Legend (Cartech)",4.3,9,1
Voodoo Heart,4.5,2,0
Voodoo Moon,4.583333333333333,2,0
Voodoo Moon (Charmed),4.5,3,0
Voodoo in New Orleans,3.4285714285714284,4,0
Vorleser,4.533333333333333,1,0
Vote!,3.1,1,0
Vow,3.6666666666666665,1,0
Vox Diccionario Actual De La Lengua Espanola,5.0,7,0
Vox/Devney Spanish English Language Dictionary and Practice Set One Two-Book Bundle,5.0,11,0
Voyage Through the Antarctic,3.0,4,0
Voyage from Yesteryear,4.304347826086956,3,0
Voyage from yesteryear,4.304347826086956,3,0
Voyage of the Damned,4.5,4,0
Voyage of the Jerle Shannara 1: Ilse Witch (Bk.1),4.132596685082873,9,1
Voyage of the Shadowmoon,4.142857142857143,4,0
Voyage to Maryland (1633): Relatio Itineris in Marilandiam,4.0,8,1
"Voyage, a Novel of 1896",4.642857142857143,5,0
Voyager's Grand Tour: To the Outer Planets and Beyond (Smithsonian History of Aviation and Spaceflight Series),4.142857142857143,16,1
"Voyagers: The Sleeping Abductees Volume 1, 2nd edition",4.148148148148148,8,1
"Voyagers: The Sleeping Abductees, Vol. 1",4.666666666666667,6,1
Voyages Travel Journal,4.6,3,0
Voyages of Doctor Dolittle,4.5636363636363635,4,0
Vultures in the Sky,4.0,4,0
"Vygotsky's Educational Theory in Cultural Context (Learning in Doing: Social, Cognitive and Computational Perspectives)",5.0,14,1
W H Auden: Selected Poems,4.875,5,1
"W, or the Memory of Childhood (Verba Mundi)",4.285714285714286,8,0
W. C. Fields & Me: Memories of the Great One by the Woman Who Lived With Him for 14 Years,1.0,20,1
W. C. Fields : A Biography,4.619047619047619,6,1
W. Eugene Smith: His Photographs and Notes,5.0,7,1
W. H. Auden's Book of Light Verse (New York Review Books Classics),3.0,12,0
W.B. Yeats,4.0,2,0
W.C. Fields & me,3.8,4,0
W.E.B. Du Bois: An Encyclopedia,5.0,5,1
W.I.T.C.H. Graphic Novel: The Power of Friendship - Book #1,5.0,10,1
WAKING THE TEMPESTS: Ordinary Life in the New Russia,3.6666666666666665,9,1
WALDEN and Other Writings of Henry David Thoreau,5.0,8,0
WALKERS,4.176470588235294,1,0
WALT DISNEY'S MOTHER GOOSE,3.0,4,0
WALT DISNEY: YOUNG MOVIE MAKER.,4.25,5,1
WAR AS I KNEW IT.,4.454545454545454,5,0
WAR WITH THE NEWTS,4.486486486486487,4,0
WARLOCK (Legends West Trilogy Book I),4.2105263157894735,6,0
WARS I HAVE SEEN.,4.5,4,0
WATERLESS MOUNTAIN,3.909090909090909,2,0
WATERSHED MODELS,4.0,2,0
WATERSHIP DOWN - AVON #19810,4.571553994732222,5,0
WAY OF THE PIRATE & PRIVATEERS,5.0,6,0
WE WERE SOLDIERS ONCE . . . AND YOUNG : IA DRANG The Battle That Changed the War in Vietnam (LIBRARY OF MILITARY HISTORY),4.692934782608695,24,1
WEBSTER'S DICTIONARY,3.0,2,0
WESTERN SOCIETY AND THE CHURCH IN THE MIDDLE AGES,4.454545454545454,9,0
WHAT HAPPENED WHEN GRANDMA DIED,4.2727272727272725,5,0
WHAT MAKES SAMMY RUN ANNIVERSARY EDITION,4.4,6,0
WHAT'S THIS?,4.0,2,0
WHEELS ON THE BUS. (Pictureback Readers),4.5,6,0
WHEN DO FISH SLEEP AND OTHER IMPONDERABLES OF EVERYDAY LIFE,4.333333333333333,10,0
WHEN THE KING COMES HOME,3.2,5,0
WHEN THE PENTAGON WAS FOR SALE: Inside America's Biggest Defense Scandal,4.0,11,1
WHERE'S WALDO NOW,4.548387096774194,3,0
WHISPERS: The Voices of Paranoia,3.8,5,1
WHISTLE STOP,4.0,2,0
WHISTLEBLOWER,3.142857142857143,1,0
WHITE DOG,2.0,2,0
WHITE HOUSE CONNECTION,3.3035714285714284,3,0
WHITE RABBITS COLOR BOOK,4.928571428571429,4,0
WHITE TRIBE,3.5,2,0
WHO WANTS ARTHUR?,5.0,3,0
WHY MEN ARE THE WAY THEY ARE1,5.0,7,0
WHY NOT: Start Living Your Life Today,4.875,7,1
WHY WAGES RISE,5.0,3,0
WILD ANIMALS I HAVE KNOWN AND 200 DRAWINGS,4.25,8,0
WILD HORSE COUN/#17 (Choose Your Own Adventure),5.0,7,0
WILD STRAWBERRIES,3.888888888888889,2,0
WILLIAM WILBERFORCE,5.0,2,0
WIND RIDER'S OATH,3.735294117647059,3,0
WINTER GRASS,5.0,2,0
WINTROBES CLINICAL HEMATOLOGY,4.2,3,0
WISHING SEASON,4.571428571428571,2,0
WITH THE GERMAN GUNS: Four Years on the Western Front,4.4,10,1
WITHOUT GUILT AND JUSTICE,4.833333333333333,4,0
WIZARD'S BANE,4.375,2,0
WLT: A Radio Romance,4.354838709677419,4,1
WOLVES.,5.0,1,0
WOMAN'S BODY,5.0,2,0
WOODEN LEG: A Warrior who Fought Custer.,4.142857142857143,7,1
WOODROW WILSON,3.3333333333333335,2,0
WOODROW WILSON AND THE PROGRESSIVE ERA,5.0,6,0
WORDS INTO WORLDS,5.0,3,0
WORKING COTTON,4.777777777777778,2,0
WORKS OF WILLIAM SHAKESPEARE,2.3333333333333335,4,0
WORLD OF ANIMALS (Tell Me About),4.852941176470588,6,0
WORLD WAR II SITES IN THE UNITED STATES: A Tour Guide and Directory,4.5,13,1
WORLD WAR II.,2.3333333333333335,3,0
WORLDS WRITING SYSTEMS,4.866666666666666,3,0
WRESTLING WITH ANGELS conversations in modern theology,5.0,7,0
WWII: A Small Part,5.0,4,1
WWW HR Giger Com: Biomechanical World (Taschen Specials),4.578947368421052,8,1
WWW.,4.25,1,0
WYVERN.,4.675,1,0
Wabi Sabi For Writers: Find Inspiration. Respect Imperfection. Create Peerless Beauty.,4.666666666666667,11,1
Wabi Sabi Simple: Create beauty. Value imperfection. Live deeply.,3.6363636363636362,9,1
Wacky Wednesday (Beginner Books(R)),4.6,4,0
"Wacky Wednesday,",4.641025641025641,2,0
Wager,4.0,1,0
Waging Nonviolent Struggle: 20th Century Practice And 21st Century Potential,4.916666666666667,10,1
Waging Peace in Our Schools,5.0,5,0
Wagon West #09: Washington (Wagons West),4.2,6,1
Wah-to-yah & the Taos Trail,5.0,5,0
"Wah-to-yah and the Taos Trail, (The Western series of English and American classics)",4.538461538461538,13,0
Wait Until Midnight,3.7037037037037037,3,0
"Wait Until Spring, Bandini",4.181818181818182,4,0
Wait for Elmo! (Junior Jellybean Books(TM)),4.666666666666667,6,0
Wait till next year,4.539393939393939,4,0
Waiting,3.6565809379727687,1,0
Waiting To Fly: My Escapades With The Penguins Of Antarctica,4.0,10,1
Waiting for Godalming,5.0,3,0
"Waiting for Godot, (French's acting edition)",3.740740740740741,6,0
Waiting for June,5.0,3,0
Waiting for Lefty and Other Plays.,4.222222222222222,6,0
Waiting for Sarah,4.0,3,0
"Waiting for Stardust (Thoroughbred: Ashleigh, No. 3)",4.666666666666667,7,1
Waiting for nothing,4.0,3,0
Waiting for the End of the World (Midnight Novel of Suspense),3.0,11,0
Waiting for the Moon,4.096774193548387,4,0
Waiting for the morning train : an American boyhood,4.666666666666667,9,1
Waiting on God,4.777777777777778,3,0
Waiting: The True Confessions of a Waitress,3.856115107913669,7,1
Wake Robin,3.5,2,0
Wake Up Little Susie,4.2727272727272725,4,0
Wake Up and Smell the Coffee,5.0,6,0
"Wake Up, I'm Fat!",4.851239669421488,4,0
Wake up and live!,4.666666666666667,4,0
Wake-Robin,3.5,1,0
"Wake-robin,",3.5,1,0
Waking Up In Charleston,4.0,4,0
Walden,4.077922077922078,1,0
Walden & On the Duty of Civil Disobedience,5.0,8,0
"Walden : or, Life in the woods",4.085808580858086,7,1
Walden Two,3.8679245283018866,2,0
Walden and Other Writings (Modern Library Classics),3.5806451612903225,7,0
"Walden: Or, Life in the Woods",4.0855263157894735,6,1
"Waldo and Magic, Inc.",3.9166666666666665,4,0
Walk Across America,4.460431654676259,3,0
Walk Humbly With Your God: Simple Steps to a Virtuous Life,4.25,11,1
Walk On!: A Guide for Babies of All Ages,4.666666666666667,9,1
Walk Through Darkness,4.722222222222222,3,0
Walk in Darkness,5.0,3,0
Walk in the Spirit,5.0,4,0
Walk on the Wild Side,5.0,5,0
Walk the World's Rim,3.888888888888889,4,0
Walk with peril,5.0,3,0
Walkabout,4.166666666666667,1,0
Walker Evans (Aperture Masters of Photography),4.2,6,0
Walker of Time,4.857142857142857,3,0
Walker's Crossing,4.5,2,0
Walker's Mammals of the World (Vol 1-2),4.6,7,0
Walkin' the Dog,4.564102564102564,3,0
Walking Between the Worlds : The Science of Compassion,4.153846153846154,9,1
Walking Drum,4.602739726027397,2,0
Walking Drum (G K Hall Large Print Book Series),4.608108108108108,9,0
Walking In Humility,5.0,3,0
"Walking Off Weight: The Workbook: The 14-Day, 14-Step Program for Lasting Weight Loss",5.0,13,1
"Walking Sipsey: The people, places, and wildlife",5.0,7,1
Walking To Mercury - A Novel,4.142857142857143,6,0
Walking Towards Walden: A Pilgrimage in Search of Place,4.285714285714286,9,1
Walking Wisely: Real Guidance For Life's Journey,4.5,7,1
Walking With Arthur: Finding God on My Way to New York,4.666666666666667,11,1
Walking With Dinosaurs 2002 Calendar,5.0,5,0
"Walking With the Great Apes: Jane Goodall, Dian Fossey, Birute Galdikas",4.875,11,1
Walking With the Wind: A Memoir of the Movement,4.883333333333334,9,1
Walking in Victory: Experiencing True Sanctification and Holiness through God's Grace,5.0,11,1
Walking in the Midst,5.0,4,0
Walking on Water : Reflections on Faith and Art,5.0,9,1
Walking on air,4.5,3,0
Walking on the Land,4.666666666666667,4,0
Walking the Bible CD,2.0,4,0
Walking the Black Cat,4.333333333333333,4,0
Walking the Rez Road (History & Heritage),5.0,7,0
Walking the Trail,4.583333333333333,3,0
"Walking through the Wardrobe: A Devotional Quest into The Lion, The Witch, and The Wardrobe",5.0,15,1
Walking to Vermont: From Times Square into the Green Mountains -- a Homeward Adventure,3.7777777777777777,14,1
Walking with God on the Road You Never Wanted to Travel,4.7,11,0
Walking with Mama,5.0,3,0
Walks Through Munich,5.0,3,0
Walks in the Sun,5.0,4,0
Wall Street: The Other Las Vegas,4.75,6,1
Walpurgis III (Questar Science Fiction),3.0,5,0
Walt Disney Fun to Read Library 19 Volume Set (19 Volume Set),5.0,12,0
Walt Disney Imagineering: A Behind the Dreams Look At Making the Magic Real,4.726027397260274,13,1
Walt Disney Presents Mother Goose (A Little Golden Book),5.0,9,0
"Walt Disney World for Couples, 5th Edition: Including Disney Cruise Line and Universal Orlando (Special-Interest Titles)",4.5,16,1
Walt Disney's Lady and the Tramp (Walt Disney Storyteller),4.333333333333333,9,0
Walt Disney's Santa's Toy Shop,3.6,5,0
Walt Disney's Santa's Toy Shop (A Little Golden Book),3.6,9,0
Walt Disney's Story Land,3.0,4,0
Walt Whitman's Civil War,4.0,4,0
Walt Whitman: Selected Poems 1855-1892,5.0,5,1
Walt Whitman: Words for America (New York Times Best Illustrated Children's Books (Awards)),4.384615384615385,13,1
Walter Was Worried,4.555555555555555,3,0
Waltz in Time,5.0,3,0
Waltzing at the Piggly Wiggly,4.333333333333333,5,0
Waltzing the Cat,3.5121951219512195,3,0
Wanda Hickey's Night of Golden Memories and Other Disasters,4.585714285714285,9,0
Wanderers and Islanders (Legends of the Land 1),3.0,8,0
"Wanderers eastward, wanderers west",4.444444444444445,4,0
Wandering on the Way: Early Taoist Tales and Parables of Chuang Tzu,4.666666666666667,12,1
Wanderlust,4.86,1,0
Wanted: Cowboy,5.0,2,1
"Wanted: One Special Kiss (Starlight Trilogy, Book 2)",4.625,8,1
Wanted: Perfect Partner (Yours Truly #1) (Silhouette Yours Truly),4.0,9,1
Wanting Enlightenment Is a Big Mistake: Teachings of Zen Master Seung San (Shambhala Pocket Classics),4.666666666666667,15,1
Wanting To Be Born,4.0,4,0
War,4.666666666666667,1,0
War Against the Weak: Eugenics and America's Campaign to Create a Master Race,4.589743589743589,13,1
"War All the Time: Poems, 1981-1984",4.666666666666667,6,1
War And Remembrance,4.421052631578948,3,0
War As I Knew It,4.454545454545454,5,0
War Before Civilization,4.371428571428571,3,0
War Chief (White Indian (Americana)),5.0,5,0
War Drums (White Indian (Americana)),5.0,5,0
War Fever,5.0,2,0
War Horse,4.6120906801007555,2,0
War Hospital: A True Story of Surgery and Survival,4.714285714285714,9,1
War In Kentucky: Shiloh To Perryville,4.0,6,1
War Letters: Extraordinary Correspondence from American Wars,4.725,7,1
War Pilot of Orange: Dutch Fighter Pilot WW II,4.8,9,1
War Reporting for Cowards,3.84,4,0
War Stories,5.0,2,0
War Stories: Operation Iraqi Freedom,4.333333333333333,5,1
War Surf,3.5,2,0
War Torn: The Personal Experiences of Women Reporters in the Vietnam War,5.0,12,1
War With the Newts,4.486486486486487,4,0
War and Peace (Signet Classics),4.75,5,0
War and Politics,4.0,3,0
War and Rememberance,4.421052631578948,3,0
War and remembrance,4.416666666666667,3,0
War and the Works of J.R.R. Tolkien,5.0,7,0
War as I Knew It,4.454545454545454,5,0
War at Sea in the Ironclad Age (Cassell History of Warfare),3.4285714285714284,11,0
War in 2080,3.5,3,0
"War in a Time of Peace: Bush, Clinton, and the Generals",4.149425287356322,11,1
War of the Aeronauts,5.0,4,0
"War of the Twins (DragonLance Legends, Vol 2)",4.796875,8,0
War of the Wing Men,3.6666666666666665,5,0
War of the wing-men,3.6666666666666665,4,0
War on the Saints,4.16,4,0
"War to the Knife: Bleeding Kansas, 1854-1861",3.0,7,1
"War with the Gizmos (Gold Medal SF, s751)",4.5,8,0
War with the newts,4.486486486486487,4,0
"War within and without : diaries and letters of Anne Morrow Lindbergh, 1939-1944",4.6,13,1
"War, Terror, & Peace in the Qur'an and in Islam: Insights for Military and Government Leaders",4.666666666666667,16,1
Warcraft III: The Frozen Throne Official Strategy Guide,4.666666666666667,8,1
Warden of the Queen's March (Hiccup),4.833333333333333,6,0
Warfare in the Age of Bonaparte,5.0,6,0
"Warfare in the Latin East, 1192-1291 (Cambridge Studies in Medieval Life and Thought: Fourth Series)",4.5,15,1
Warlock: A Novel of Ancient Egypt,3.7265625,6,1
"Warlord's Puzzle, The (Warlord's Series)",4.833333333333333,5,0
"Warm Bodies: a Wacky Novel About Men, Women, and the Navy",4.333333333333333,11,1
Warm Worlds and Otherwise,4.666666666666667,4,0
Warmasters,3.3,1,0
Warning,4.4,1,0
Warning Signs,4.511627906976744,2,0
Warp: A Novel,2.25,3,1
Warped Passages: Unraveling the Mysteries of the Universe's Hidden Dimensions,4.283333333333333,10,1
Warranted Christian Belief,4.444444444444445,3,0
Warren Ellis' Apparat Volume 1,4.0,5,0
"Warren G. Harding, 29th President of the United States",4.5,9,0
"Warren Gamaliel Harding, President of the United States;",4.0,8,0
"Warrior (MacKenzie-Blackthorn, Book 5)",4.264705882352941,4,0
Warrior Angel,2.5,2,0
Warrior Class,3.3902439024390243,2,0
Warrior Marks: Female Genital Mutilation and the Sexual Blinding of Women,2.6153846153846154,11,1
"Warrior Woman: The Story of Lozen, Apache Warrior and Shaman",3.4444444444444446,10,1
"Warrior Women and Popular Balladry, 1650-1850",4.5,6,0
Warrior of Scorpio (Dray Prescot #3),3.75,6,0
"Warrior's Song (Lone Star Legacy, Book 3)",4.0,7,0
Warrior's Song (Lovegram Romance),4.25,4,0
Warrior's Song (Medieval Song Quartet #4),2.676470588235294,6,0
Warriors Don't Cry: A Searing Memoir of the Battle to Integrate Little Rock's Central High,4.546153846153846,15,1
"Warriors Of The Steppe: A Military History Of Central Asia, 500 B.c. To 1700 A.d.",4.181818181818182,15,1
Warriors of Cumorah,4.6,3,0
Warriors of God : Richard the Lionheart and Saladin in the Third Crusade,3.588888888888889,13,1
Warriors: Life and Death Among the Somalis,5.0,7,1
"Warsaw Requiem (The Zion Covenant, # 6)",4.333333333333333,7,0
"Warships of the Great Lakes, 1754-1834",5.0,6,0
Wartime Lies,4.461538461538462,2,0
Was God on Vacation?,4.842105263157895,4,0
Was It Beautiful? : A Novel,4.2727272727272725,6,1
Washington Goes to War,4.421052631578948,4,0
Washington in Maps,2.0,3,0
"Washington's God: Religion, Liberty, and the Father of Our Country",3.875,10,1
"Washington, D.C: A novel",4.0,4,1
Wasp Farm,4.8,2,0
"Wassily Kandinsky, 1866-1944: The Journey to Abstraction (Big Series Art)",5.0,10,1
"Wasteland,: A novel",4.0,3,1
Watch Out for Clever Women! / Cuidado con las mujeres astutas! (Spanish Edition),5.0,13,0
Watch Out! A Giant!,4.5,4,0
Watch Repairing,3.0,2,0
Watch Your Back! (Dortmunder Novels),4.642857142857143,5,0
Watch and Ward,4.5,3,0
Watch for me on the mountain,4.523809523809524,6,0
Watch for the Morning,4.0,4,0
"Watch the wall, my darling",4.857142857142857,5,0
Watchdog,4.571428571428571,1,0
Watchdogs of Democracy?: The Waning Washington Press Corps and How It Has Failed the Public,3.8095238095238093,15,1
Watchers at the Pond,4.714285714285714,4,0
Watchers at the Pond (Time reading program special edition),4.714285714285714,9,0
"Watching Baseball: Discovering the Game within the Game, 3rd Edition (Insiders Guide)",3.3333333333333335,12,1
Watching Out (A Fran Varady crime novel),3.5,7,0
Watching the English - The Hidden Rules of English Behaviour,4.516129032258065,10,0
"Watching the Roses: The Egerton Hall Novels, Volume Two",5.0,9,1
Watchmen,4.577451879010082,1,0
Water & Earth: A Journal (1971-76),3.5,6,1
Water Birth: A Midwife's Perspective,4.875,5,1
Water Hole Waiting,4.666666666666667,3,0
Water Light Time,4.935483870967742,3,0
Water Music: Music for the Royal Fireworks,4.0,7,1
"Water Storage: Tanks, Cisterns, Aquifers, and Ponds for Domestic Supply, Fire and Emergency Use--Includes How to Make Ferrocement Water Tanks",4.096153846153846,20,1
Water and Wastewater Treatment: A Guide for the Nonengineering Professionals,4.0,10,1
Water for Gotham: A History.,4.666666666666667,5,1
Water from the Rock,3.3333333333333335,4,0
Water in Environmental Planning,4.166666666666667,4,0
Water of Death,4.0,3,0
"Water-Babies, The",3.6666666666666665,2,0
Water-babies;: A fairy tale for a land-baby,4.423076923076923,7,1
Watercolor Painting Outside the Lines,4.409090909090909,5,0
Watercolor from the Heart: Techniques for Painting the Essence of Nature,5.0,11,1
"Waterdeep/Fre3, No 9249 (Advanced Dungeons and Dragons Forgotten Realms)",4.0,9,0
Waterland,4.432835820895522,1,0
Waterless Mountain,3.909090909090909,2,0
Waterless mountain,3.909090909090909,2,0
"Waterless mountain,",3.909090909090909,2,0
"Waterline: Of fathers, sons, and boats",5.0,6,1
Watership Down,4.572679509632224,2,0
Waterwoman,3.875,1,0
Waterworks,3.3684210526315788,1,0
Waterworld,4.0,1,0
Watery Grave (A Sir John Fielding mystery),4.277777777777778,7,0
Watsons Apology,4.5,2,0
Watsu: Freeing the Body In Water,4.75,6,1
Waugh in Abyssinia (Penguin Twentieth Century Classics),4.0,7,0
Wave Cry (Ulverscroft Mystery),5.0,4,0
Wave Me Goodbye,5.0,3,0
Waves in the Bathtub,4.0,4,0
"Way Beyond Compare: The Beatles' Recorded Legacy, 1957-1965",5.0,8,1
Way Home,5.0,2,0
Way Out in the Desert,4.75,5,0
Way Past Cool,4.352941176470588,3,0
Way Station,4.385714285714286,2,0
Way We Were,3.5,3,0
Way of Zen,4.573529411764706,3,0
"Way of the Ascetics, The Ancient Tradition of Discipline and Inner Growth",4.916666666666667,12,0
Way of the Clans (Battletech),4.625,5,0
Way of the Disciple,4.0,4,0
Way of the Peaceful Warrior: A Book That Changes Lives,4.2323759791122715,10,1
